epoch,loss,test_loss,val_loss
0,0.616341769695282,0.6168152093887329,0.6386799216270447
1,0.6159058213233948,0.4255654513835907,0.42236271500587463
2,0.5246396660804749,0.42276298999786377,0.4542090892791748
3,0.21876883506774902,0.09668167680501938,0.11065082997083664
4,0.051240891218185425,0.042148176580667496,0.04751216620206833
5,0.02212356962263584,0.010615524835884571,0.014185158535838127
6,0.012857603840529919,0.00923662818968296,0.010904856026172638
7,0.011690666899085045,0.009814080782234669,0.011415057815611362
8,0.010480303317308426,0.007855730131268501,0.009923291392624378
9,0.009937724098563194,0.008054530248045921,0.01000733207911253
10,0.00884176790714264,0.007949033752083778,0.009603909216821194
11,0.006950560491532087,0.007014975417405367,0.009045755490660667
12,0.00753296073526144,0.00777291739359498,0.009841449558734894
13,0.007550391368567944,0.007038850802928209,0.009319609962403774
14,0.008487299084663391,0.007227628026157618,0.009818331338465214
15,0.007555341813713312,0.007798164617270231,0.010277731344103813
16,0.008870991878211498,0.008397260680794716,0.011230065487325191
17,0.009173047728836536,0.007256501819938421,0.01023461390286684
18,0.008055015467107296,0.007542702369391918,0.010244667530059814
19,0.005965539254248142,0.006426396779716015,0.008724858053028584
20,0.006683792918920517,0.00704581756144762,0.008811743929982185
21,0.0077108824625611305,0.006688927765935659,0.00877003837376833
22,0.006620755884796381,0.006407718639820814,0.00891797337681055
23,0.007379520684480667,0.006341325584799051,0.008924423716962337
24,0.006336683873087168,0.006329727824777365,0.008105793036520481
25,0.008372945711016655,0.006474424619227648,0.008402126841247082
26,0.0048436750657856464,0.006502995267510414,0.0089490357786417
27,0.008327889256179333,0.007730758283287287,0.00947795994579792
28,0.008056522347033024,0.005969428922981024,0.00872553326189518
29,0.007189548574388027,0.006363914348185062,0.008953378535807133
30,0.007661491632461548,0.007113285828381777,0.0090715317055583
31,0.007090547122061253,0.006200004834681749,0.008279496803879738
32,0.006430261768400669,0.007604456972330809,0.010882575064897537
33,0.007080984301865101,0.0065124668180942535,0.008331225253641605
34,0.007176018785685301,0.00862964242696762,0.010272311978042126
35,0.007264717482030392,0.007365877274423838,0.008835507556796074
36,0.0072755394503474236,0.006080231629312038,0.008155271410942078
37,0.007098346948623657,0.00773228332400322,0.009450378827750683
38,0.009595694951713085,0.012138750404119492,0.012422226369380951
39,0.007215750403702259,0.006663828156888485,0.007890190929174423
40,0.006286643911153078,0.006602777633816004,0.009933036752045155
41,0.006681357976049185,0.006847408600151539,0.00864541344344616
42,0.00771796191111207,0.007736030966043472,0.009027848951518536
43,0.006292342208325863,0.00651737442240119,0.008978668600320816
44,0.0062284162268042564,0.007195452693849802,0.007806590758264065
45,0.007417365908622742,0.006836446933448315,0.009896020404994488
46,0.007320103235542774,0.006286635994911194,0.008284431882202625
47,0.007558915764093399,0.007266382686793804,0.008941159583628178
48,0.006881871726363897,0.007365195546299219,0.010669820941984653
49,0.008641759864985943,0.008581793867051601,0.011508644558489323
50,0.007296527270227671,0.006380366161465645,0.00776939420029521
51,0.0053392876870930195,0.006037827115505934,0.00798000767827034
52,0.006319449283182621,0.006332210265100002,0.007335080299526453
53,0.005990481935441494,0.006225723773241043,0.008636719547212124
54,0.0056426627561450005,0.005972147919237614,0.0075241816230118275
55,0.0054819658398628235,0.006436527706682682,0.007283766753971577
56,0.0064727673307061195,0.006099613383412361,0.008413020521402359
57,0.0065483711659908295,0.006868243683129549,0.007915693335235119
58,0.007148380391299725,0.006595890503376722,0.009050740860402584
59,0.005700932815670967,0.007142762653529644,0.007738173007965088
60,0.005959254689514637,0.009271880611777306,0.010640253312885761
61,0.00655139097943902,0.006245072465389967,0.008522769436240196
62,0.007339726202189922,0.006415915675461292,0.0077704475261271
63,0.006755603943020105,0.006496308371424675,0.007793497294187546
64,0.006442572921514511,0.005958532448858023,0.007731715217232704
65,0.005825309548527002,0.0060897027142345905,0.007389296777546406
66,0.006238790228962898,0.005587524268776178,0.007899677380919456
67,0.0058623747900128365,0.006579662207514048,0.007596165407449007
68,0.0058464533649384975,0.00688033876940608,0.00896281749010086
69,0.0059151011519134045,0.0067522875033319,0.007878889329731464
70,0.004800756461918354,0.006101567298173904,0.0075772651471197605
71,0.005652297288179398,0.006308184005320072,0.008402558974921703
72,0.005323928780853748,0.0056679327972233295,0.008254916407167912
73,0.004901010077446699,0.0066953180357813835,0.0076947687193751335
74,0.006509763188660145,0.005919863469898701,0.007606097497045994
75,0.005598276853561401,0.007086860481649637,0.007868711836636066
76,0.005703562870621681,0.006474575959146023,0.010031286627054214
77,0.0071638114750385284,0.009852367453277111,0.010176311247050762
78,0.006965667475014925,0.0062374514527618885,0.0072705685161054134
79,0.006983007304370403,0.007597709074616432,0.009153038263320923
80,0.006624065339565277,0.008171562105417252,0.010168220847845078
81,0.006695186253637075,0.00594555027782917,0.007326710969209671
82,0.006452688481658697,0.007226679008454084,0.008048884570598602
83,0.005510072689503431,0.005887296982109547,0.007819644175469875
84,0.0045688580721616745,0.005739389453083277,0.007186220493167639
85,0.004995996132493019,0.0069514173083007336,0.007817449048161507
86,0.005779044236987829,0.006342868320643902,0.008571957238018513
87,0.00512619037181139,0.005633130203932524,0.0083549153059721
