epoch,loss,test_loss,val_loss
0,0.7710595131,0.5302221775,0.5141551495
1,0.2336111814,0.06262308359,0.06600107998
2,0.03188902885,0.01566921547,0.01719852164
3,0.01540043391,0.01277657319,0.01450317074
4,0.01141862199,0.01113306917,0.01285613235
5,0.008973511867,0.00794134289,0.009544800036
6,0.008063957095,0.007192887831,0.008781536482
7,0.007468129508,0.007045088802,0.008847535588
8,0.007363850251,0.01041417755,0.01254922245
9,0.008796330541,0.00786899589,0.009458404034
10,0.007606080268,0.006657940801,0.008771209046
11,0.007168975659,0.007473147009,0.009310867637
12,0.007362576202,0.006715861149,0.008854490705
13,0.00775232818,0.007905093022,0.01085759327
14,0.009200194851,0.009772115387,0.01078548469
15,0.008413183503,0.006905507296,0.008519558236
16,0.007263549138,0.007252819836,0.009723584168
17,0.007153403014,0.006695399527,0.009098278359
18,0.006988725159,0.007824268192,0.01015332993
19,0.006983388215,0.008271122351,0.01123951003
20,0.007185427938,0.007484598551,0.01001891587
21,0.006886058021,0.006986787077,0.008434170857
22,0.007022644393,0.008741318248,0.009440116584
23,0.007283485029,0.007727308199,0.009618418291
24,0.00703828549,0.007439024746,0.00960612949
25,0.006488017738,0.007135713007,0.009143882431
26,0.00650281366,0.006749263965,0.008786213584
27,0.006176557392,0.006437715143,0.008234232664
28,0.006054468453,0.009121896699,0.009229707532
29,0.007555811666,0.007321980782,0.008002039045
30,0.006484640762,0.006377562415,0.00842896197
31,0.00624013273,0.007239060011,0.007885362953
32,0.005857298151,0.006353964098,0.00750681432
33,0.005710427184,0.006225135643,0.007537624799
34,0.005640297662,0.009225248359,0.009204522707
35,0.005902413279,0.006188076455,0.007256474812
36,0.006010676268,0.006966474932,0.008470366709
37,0.006477653049,0.006272664759,0.007654581685
38,0.005332443863,0.006434282754,0.00802569557
39,0.00539687695,0.006364632398,0.007780364715
40,0.006042401306,0.006488162093,0.007919408381
41,0.005167857744,0.007850442082,0.007924557664
42,0.005654980429,0.007132331841,0.00909276586
43,0.005693286657,0.006215239409,0.0076479204
44,0.00623321021,0.006933975033,0.007945783436
45,0.005329809152,0.00603118306,0.007532812189
46,0.005088699516,0.005892702844,0.006794472691
47,0.005642200354,0.00613904139,0.006827987265
48,0.005023619626,0.005951369181,0.007607521489
49,0.004780067131,0.005980892573,0.007566135842
50,0.004707048181,0.00745020574,0.009165276773
51,0.005296112038,0.007660480216,0.01012924593
52,0.005643569864,0.006291844416,0.007032696623
53,0.004904963542,0.006272523198,0.007189533673
54,0.006254878826,0.008417607285,0.009635610506
55,0.0068460037,0.006428247783,0.008252796717
56,0.006102194544,0.007231030148,0.009341932833
57,0.004934690427,0.005648192018,0.007255260833
58,0.004710275214,0.006846935023,0.007787270471
59,0.004944175016,0.007217984647,0.008079955354
60,0.006931200624,0.009325520135,0.01316188741
61,0.009327975102,0.006125206128,0.007133078761
62,0.006182539742,0.005423105787,0.007321534678
63,0.004901934415,0.005714958999,0.007058224641
64,0.004464339465,0.006599213462,0.007704594638
65,0.004650456365,0.006067998707,0.006962472573
66,0.004461186472,0.006216031965,0.007701420691
67,0.004094188102,0.006433189847,0.008300235495
68,0.004365761764,0.005710128229,0.00737318676
69,0.00423674332,0.006309994496,0.007743604016
70,0.004148491193,0.006277112756,0.007748986129
71,0.004230796359,0.005920467898,0.008244854398
72,0.004172433168,0.006146504078,0.007528142538
73,0.004247918725,0.005908007268,0.007671868894
74,0.004351578653,0.006397600751,0.009309859946
75,0.004651532974,0.005898770876,0.008730351925
76,0.003966938704,0.006134939846,0.007516832091
77,0.003986621276,0.005715576001,0.007865942083
78,0.003757332219,0.006368760485,0.009538554586
79,0.003860772122,0.006422014441,0.007833311334
80,0.003874706803,0.006736590527,0.007772621699
81,0.003551712958,0.00595078757,0.008463345468
82,0.003608695231,0.006378541235,0.009708439931
83,0.003586124163,0.006093462463,0.009072961286
84,0.003549914574,0.006126061548,0.009445332922
85,0.004076985177,0.007232101168,0.008173651993
86,0.003837302793,0.006339040585,0.008016749285
87,0.003569062799,0.00674318336,0.009147737175
88,0.003803781001,0.005855664145,0.009936593473
89,0.003583328798,0.006602716632,0.008879621513
90,0.003448000411,0.006131976377,0.009138844907
91,0.003452081,0.00698873587,0.009522447363
92,0.003626267193,0.006273237988,0.008438916877
93,0.003440371482,0.007230541203,0.008784663863
94,0.003630237887,0.006487492938,0.008315209299
95,0.003251348389,0.006527159363,0.00939647574
96,0.003336873138,0.00720027741,0.01040713396
97,0.003254046664,0.006458026357,0.008708655834
98,0.003459493164,0.006739927456,0.009311781265
99,0.003756067017,0.01017082669,0.01150307339
100,0.00492691109,0.00711866701,0.009456402622
101,0.003338484094,0.007023970131,0.009328543209
102,0.003429711564,0.006987234112,0.009220642969
103,0.003957382403,0.006450599525,0.01015716605
104,0.003448226489,0.00767147541,0.00871955324
105,0.003583910642,0.007005532272,0.01100635529
106,0.003232065588,0.006474462803,0.009064890444
107,0.003297186689,0.007379350252,0.009470714256
108,0.00359484693,0.006777857896,0.008589940146
109,0.00344713754,0.006183241028,0.008387791924
110,0.003095982829,0.006200372241,0.009300145321
111,0.002891107695,0.005994580686,0.01011931524
112,0.002796245506,0.006603723858,0.01190789137
113,0.002897319617,0.007515105419,0.009771616198
114,0.002847410273,0.006539897528,0.01205857005
115,0.002707870211,0.00737140188,0.01269475929
116,0.00323356851,0.006036003586,0.01218240522
117,0.003312307876,0.007341172546,0.01028496213
118,0.002621727763,0.006862604059,0.009111513384
119,0.002893236931,0.006479337811,0.01096913405
120,0.003028302919,0.008473406546,0.01521643903
121,0.003581446595,0.007545097265,0.009686638601
