epoch,loss,test_loss,val_loss
0,0.8861493468,0.2509489059,0.2349562496
1,0.07744587958,0.03835645691,0.03440425545
2,0.0295529291,0.01261382829,0.0163099654
3,0.01413765829,0.01252183504,0.01763617247
4,0.01107252948,0.01068558078,0.01466913894
5,0.01031700429,0.009709758684,0.0128138382
6,0.009030705318,0.007923540659,0.01065273397
7,0.007819157094,0.007382341195,0.01003658865
8,0.007305941544,0.006809512619,0.009309056215
9,0.007065050304,0.006762159523,0.008863898925
10,0.006848071702,0.00619467441,0.008674011566
11,0.006682840642,0.006267472636,0.008556906134
12,0.006533486303,0.006290891208,0.008646435104
13,0.006362157408,0.005848101806,0.008164422587
14,0.0064197178,0.006283035502,0.007999431342
15,0.006258307956,0.00621340936,0.008238786831
16,0.006307263859,0.006840295158,0.009139365517
17,0.006581337191,0.006353006233,0.008332961239
18,0.006639015861,0.005656256806,0.008225435391
19,0.005964241922,0.006047430914,0.007721210364
20,0.005692486186,0.005834495183,0.007918813266
21,0.005948944949,0.00548990583,0.007861886173
22,0.005795000121,0.005505694076,0.007370475214
23,0.005558039062,0.005793716758,0.007629913278
24,0.005837517325,0.005608058535,0.007929089479
25,0.005452923011,0.005644136108,0.007381868549
26,0.005256956909,0.005761049222,0.008128049783
27,0.005442742258,0.005829764996,0.007780409418
28,0.005529185291,0.005507687572,0.007567208726
29,0.005332199391,0.005441584624,0.007455774583
30,0.005168376956,0.005541500635,0.007388923783
31,0.005354302004,0.005606041756,0.007873258553
32,0.005630035419,0.005862055812,0.007389445323
33,0.005578536075,0.006651304197,0.008453208953
34,0.005478144158,0.006006262731,0.007569356821
35,0.005373914726,0.006882507354,0.009636989795
36,0.005701564252,0.005853487644,0.007760270033
37,0.005668295082,0.005916479975,0.00751681719
38,0.005405520555,0.005851824302,0.008031668141
39,0.005081247073,0.005665957928,0.007292877883
40,0.005312275141,0.005852341652,0.006994606927
41,0.005009186454,0.005751154386,0.007964550517
42,0.005292234477,0.005151726771,0.007373840082
43,0.005097007379,0.006370957009,0.007268689107
44,0.005282045342,0.005508013535,0.008295944892
45,0.005001001526,0.005276668817,0.00736920489
46,0.004699825309,0.005365696736,0.007002557628
47,0.004838360474,0.005115350243,0.007232937496
48,0.004722456913,0.005502075888,0.007185304072
49,0.004854520783,0.005474402569,0.008000705391
50,0.004655814264,0.005874568596,0.007748530712
51,0.004735554568,0.005048069637,0.007290479261
52,0.004769952502,0.005569114815,0.006817123853
53,0.004629657604,0.005170506891,0.007219566964
54,0.004771834239,0.005755310412,0.007244852372
55,0.004833768588,0.005704186391,0.007570534013
56,0.004632872064,0.005515374243,0.00786864385
57,0.004930431489,0.005679610185,0.00825193245
58,0.004876154009,0.006006971467,0.007572262548
59,0.00485095242,0.005531306844,0.00706461072
60,0.004523706622,0.006419691723,0.007564218715
61,0.004541363101,0.006066055037,0.008006364107
62,0.00483327359,0.006312076468,0.008806940168
63,0.004618220031,0.005667387508,0.007391962223
64,0.00444725249,0.005556600634,0.007801424712
65,0.00481473282,0.005851556081,0.00682198396
66,0.004923207685,0.006298206747,0.007944358513
67,0.004585726187,0.006042775232,0.007797928527
68,0.0046383054,0.005614281166,0.007899971679
69,0.004949036054,0.00609348435,0.007445786614
70,0.005388815887,0.006698182784,0.008263475262
71,0.005105352495,0.006394442171,0.008085400797
72,0.004809376784,0.007477169391,0.009033964016
73,0.004913732875,0.006794686895,0.007362674456
74,0.004830390215,0.00554914074,0.006953409407
75,0.00466544088,0.005956694484,0.008022102527
76,0.004331131466,0.005850085057,0.007464574184
77,0.004293391947,0.006829503458,0.007327279542
78,0.004846525379,0.006695445627,0.008114540018
79,0.004421366844,0.006003869232,0.007390402723
80,0.004172688816,0.005466768984,0.007322133984
81,0.004259630106,0.00599237252,0.007477660663
82,0.004864322487,0.006224737037,0.007418513298
83,0.004438215867,0.005330039654,0.008342788555
84,0.003925787751,0.005812864285,0.006821794901
85,0.004125716165,0.00600055512,0.007745513692
86,0.004345170688,0.005701348651,0.007592193317
87,0.004317044746,0.00644360669,0.008676181547
88,0.004308074713,0.005759079475,0.007802855223
89,0.004278107081,0.005840572994,0.007156489417
90,0.00460664928,0.005969045684,0.006957278121
91,0.004099704325,0.005793536082,0.007401709445
92,0.004504244309,0.005679851864,0.007299394347
93,0.004404937383,0.00640096562,0.007763452362
94,0.004261560272,0.006891835481,0.007170965895
95,0.003911443055,0.00602270104,0.006575918756
96,0.004078532103,0.007122906391,0.008670301177
97,0.005231743678,0.009751196951,0.01036345307
98,0.00575520983,0.01130111143,0.01047680713
99,0.005509068258,0.008118462749,0.008711981587
100,0.005183250643,0.007182807196,0.008389079012
101,0.004488416947,0.005915251561,0.006769311149
102,0.003780496307,0.005685601849,0.00700644264
103,0.003883705707,0.006951685995,0.008547046222
104,0.004567769356,0.006976250559,0.008464887738
105,0.004371399526,0.007467484567,0.009834202006
106,0.004896427505,0.007101018447,0.009055825882
107,0.005314326845,0.008982359432,0.01022079028
108,0.005333186593,0.006787887774,0.008779157884
109,0.004152937792,0.005597034935,0.008516012691
110,0.003951580729,0.007213422097,0.0083420882
111,0.004463548306,0.007045838982,0.008674679324
112,0.003875842784,0.00582657801,0.007269228809
113,0.003879842581,0.006656402722,0.007717976347
114,0.004454128444,0.006633992773,0.008735375479
115,0.004447343294,0.00617905613,0.009283178486
116,0.004729797132,0.006510197185,0.007038925774
117,0.004954690579,0.007231520489,0.008150659502
118,0.005396638997,0.006799341179,0.007118127309
119,0.004491000902,0.005297930911,0.007987813093
120,0.004101221915,0.007067312021,0.007538888138
121,0.003986900207,0.006440144964,0.007198557723
122,0.004440097604,0.006290155463,0.007304975763
123,0.004071837757,0.005703771487,0.008463912643
124,0.004082206637,0.006969510112,0.008618269116
125,0.003862452693,0.005489655305,0.006608724594
126,0.003581366269,0.005795204081,0.008173787035
127,0.003536880482,0.007282761857,0.008115488105
128,0.004106202163,0.008780082688,0.00977619458
129,0.004805620294,0.008312395774,0.01057451032
130,0.004408799578,0.006649399176,0.008076583967
131,0.004479982425,0.00756255025,0.008332353085
132,0.004622456152,0.006716240663,0.009320260026
133,0.003762321314,0.005454521161,0.008528928272
134,0.003579844022,0.005527123809,0.007235800382
135,0.003436307656,0.006097398698,0.007705517579
136,0.003599148011,0.005847617984,0.006925212219
137,0.003481698455,0.005990468897,0.007408040576
138,0.003458454041,0.006889779586,0.008193326183
139,0.003983445,0.006640770938,0.008319648914
140,0.003502598032,0.005842313636,0.007434209809
141,0.003275317373,0.00586065324,0.007589547429
142,0.003544569248,0.006502758712,0.007920388132
143,0.003061320633,0.006650385447,0.007477437612
144,0.003117357381,0.005771806929,0.007286700886
145,0.003037627321,0.006036753301,0.008577819914
146,0.002863890724,0.005838125013,0.007960704155
147,0.002939210739,0.006167707033,0.007659867406
148,0.002860178938,0.006006820593,0.008082072251
149,0.003001926001,0.005738404579,0.007411911618
150,0.003146337345,0.006910584401,0.0109267924
151,0.00363179273,0.008326205425,0.01058665849
152,0.004002930131,0.006544414442,0.008393384516
153,0.003453653539,0.006923577283,0.00829614792
154,0.003279105294,0.006181174424,0.007187006995
155,0.003400274785,0.006440260913,0.007216787431
156,0.003036747687,0.006198564079,0.008041428402
157,0.002801941941,0.006396406796,0.008341817185
158,0.003497050609,0.006459414493,0.008951436728
159,0.003612654284,0.006784990896,0.01027264819
160,0.004157497082,0.006252899766,0.008710066788
161,0.003401992144,0.005986285396,0.008865068667
162,0.003092005383,0.006165475585,0.009020366706
163,0.002919850172,0.007120023482,0.007959025912
164,0.003040567972,0.006423484534,0.007744502742
165,0.00293366448,0.00665559154,0.008021207526
166,0.002944770735,0.006366197485,0.007817469537
167,0.002920316532,0.00722319074,0.007419933565
168,0.003419309389,0.006312439684,0.008091545664
169,0.003288025269,0.006854821928,0.009167275392
170,0.002940526931,0.006149515975,0.01046528108
171,0.002984760329,0.005888740532,0.009105891921
172,0.002744885627,0.006079318933,0.008965714835
173,0.002790881321,0.007504031993,0.01072011702
174,0.003083007177,0.006355004851,0.008511845022
175,0.002745923586,0.006151714828,0.00786234159
176,0.002811209066,0.006246592849,0.008722097613
177,0.003117264248,0.006569335703,0.00830087252
178,0.003370535327,0.008261849172,0.009045882151
179,0.003657575231,0.008055160753,0.00837847311
180,0.003401533235,0.006616524421,0.007905466482
181,0.002811317798,0.006087040994,0.007970365696
182,0.002723882906,0.006143771578,0.00933802221
183,0.002675932134,0.006348118652,0.009306235239
184,0.003099208232,0.007234180812,0.0076276646
185,0.002742988756,0.006627517287,0.007561485283
186,0.002474993235,0.007014328614,0.008528431877
187,0.002542024013,0.00666664727,0.007919254713
188,0.002904326655,0.006690056529,0.008149962872
189,0.003023353405,0.006771615241,0.007993938401
190,0.002691819565,0.006826809607,0.008453736082
191,0.00269033853,0.007382193115,0.008612007834
192,0.002520974493,0.006031919271,0.009271995164
193,0.002726238687,0.006699707359,0.008911108598
194,0.002607642207,0.007282692473,0.008353019133
195,0.002540421905,0.007810166571,0.008698047139
196,0.002853836864,0.006545868237,0.008628202602
197,0.002628183225,0.006774726789,0.009072186425
198,0.002654176438,0.007709382102,0.01152956672
199,0.003216684097,0.007807991467,0.008839616552
